El Guetar;-26.3
Neglūr;-41.9
Pearl;-34.3
Xiadian;-39.0
Xinyuan;-53.2
Taubaté;55.2
Wolcott;-26.0
Suvorov;-63.0
Darbhanga;-64.9
Caister-on-Sea;-89.6
Jaunpur;57.8
Ocna Mureş;85.0
Kizilyurt;-52.0
Malone;70.0
Kurunegala;55.3
Pādiyūr;-48.8
Karanganyar;-60.7
Madrid;-2.7
Dippoldiswalde;-49.3
Congonhas;4.8
Sarpsborg;-88.4
Wang Sombun;6.7
Wyoming;-87.7
Biała Podlaska;-86.2
Chapa de Mota;4.9
Saint-Gély-du-Fesc;-55.4
Bovec;-95.2
Mazoe;-63.3
Brimington;-14.6
Messadine;26.5
Gżira;24.7
Cromer;6.3
As Sarw;-92.3
Topki;26.9
Curridabat;-46.9
Boumia;-85.0
Arcachon;61.1
Bekily;62.5
Fancheng;47.4
Bielefeld;71.1
Cerea;35.8
Mangalapur;87.6
Shaowu;46.2
Ugrinovci;-95.3
Denizli;-8.7
Arbutus;-53.5
Wilsdruff;-49.3
Grand-Bassam;-94.0
Kantai;66.7
Nanmucun;75.1
Lanivo;75.5
Pasuruan;11.3
Oliveira do Bairro;-78.1
Grenaa;34.8
Chebrolu;-57.2
Plainview;-54.7
Talatamaty;95.8
Muurame;-79.2
Prien am Chiemsee;69.5
Belluno;10.1
San Pedro de Macorís;-88.8
Vatananto;-5.8
Yokosuka;-47.4
Pola de Siero;-17.0
Camarillo;-31.5
Chilpur;57.1
Kishi;95.8
Chapeltown;-23.1
San Juan Nepomuceno;72.2
Lae;73.1
Sainte-Geneviève-des-Bois;87.0
Sileby;69.0
Beverly Hills;84.8
Skovorodino;-57.8
Lochristi;84.3
Vadakku Ariyanāyakipuram;-28.6
Bozkurt;41.4
Lu’an;87.8
Kukës;-58.9
Épinal;-98.0
Tactic;88.1
Bletchley;-62.3
Rānāghāt;-35.7
Thị Trấn Mậu A;72.6
London Colney;-8.4
Ruislip;-2.9
Marly;11.8
Nimmekal;91.0
Llorente;7.2
Sodankylä;55.1
Utica;-5.7
Aadorf;9.3
Norzagaray;-31.0
Raurkela;-84.9
Urk;67.6
Nohar;-29.1
Shiqiao;-55.4
Pālaiyampatti;66.7
Kengtung;53.5
Selb;-68.7
Uppinangadi;-74.0
Pilas;-28.4
Santa Iria da Azóia;20.9
Nilothi;-79.2
Shingū;76.9
Wetzikon;68.5
Panruti;-30.8
Edgemere;-12.7
Portão;-51.8
Al Ḩişn;50.3
Madison Heights;83.8
Hilpoltstein;-80.0
Kāza;72.1
São Cristóvão;54.5
Lymm;-72.6
Radzymin;58.0
Tianguistengo;-19.7
Stillwater;-57.4
Tarrasa;89.6
Montebello;-31.8
Salina Cruz;73.0
Hala;-41.2
Villamontes;-21.6
Vélizy-Villacoublay;58.9
Kambūr;-50.6
Yegoryevsk;-33.6
South Orange Village;6.8
Chākicherla;39.8
Nieuw-Vennep;97.6
Southport;-97.6
Braine-le-Château;55.0
Idiofa;82.0
Neryungri;-6.0
Tamba-Sasayama;65.8
Turvo;-30.7
San Andrés Xecul;-79.1
Ilovaisk;31.1
Capilla del Monte;19.3
Puerto Rico;67.6
Hajīn;-34.7
Chêne-Bougeries;-28.3
Altenholz;-88.5
Profesor Salvador Mazza;-55.8
Az Zuwaytīnah;85.5
Pola;18.5
Kathmandu;-27.9
King City;-41.7
Ashibetsu;-90.3
Nijmegen;-63.5
Soavina;96.4
Nagaoka;-8.3
Amboavory;54.9
Hanford;-86.0
Torbat-e Ḩeydarīyeh;-66.6
Piracicaba;28.8
Sint-Genesius-Rode;-81.7
Itoigawa;-2.6
Peoria;-83.7
Hong Kong;-37.0
Fontenay-sous-Bois;41.7
Abomey-Calavi;-11.0
Montefiascone;-38.4
Akat Amnuai;-28.9
Torpa;-76.4
Nunna;36.2
Chapeltown;-66.3
Tarrasa;-83.3
Tripunittura;-36.6
Suesca;-70.4
Udayendram;-19.6
Betong;58.9
Ingham;3.2
Samux;78.0
Patía;-27.5
Iscuandé;-55.9
Mouscron;-83.6
Ribeirão Claro;-94.2
Poço Branco;23.1
Singalāndāpuram;64.8
Oshawa;-77.7
Port Charlotte;-55.3
Kendale Lakes;-46.9
Shklow;-54.9
Zaprešić;1.7
Yanji;-72.5
Kambūr;-63.2
Rüthen;41.7
Babahoyo;-92.3
Murnau am Staffelsee;36.3
Khalāri;35.1
Bethesda;-7.9
Flers;-3.6
Encrucijada;-27.6
Varzaneh;-98.3
Aulnoye-Aymeries;1.9
Al Ḩā’ir;-47.6
Onet Village;19.3
Costa Marques;-44.6
Garhpura;-94.4
Bila Tserkva;-39.4
Matouying;57.2
East Brandywine;21.4
Cajueiro;-4.5
Lower Macungie;-78.4
Lahra Muhabbat;80.7
North Tidworth;82.5
Möglingen;33.7
Kamalia;-71.0
Yonago;96.2
Zhaodianzi;24.8
Chertsey;53.8
Hoeilaart;-23.0
Elkhotovo;4.3
Puerto Baquerizo Moreno;-57.8
Matāla;-93.8
Babylon;-15.5
Hissāramuruvani;52.6
Néa Filadélfeia;7.5
Lidköping;16.0
Várzea da Palma;-85.6
Uherský Brod;-34.8
Živinice;-1.8
Ozurgeti;64.1
Nanfang;35.8
Lae;-49.3
Quezalguaque;40.0
Metapán;-9.0
Yong’ancun;-45.9
West Chester;2.7
Campi Bisenzio;-48.6
Başmakçı;73.8
Areado;-82.0
Mahādebnagar;56.0
Al Ḩasakah;45.7
Kazincbarcika;82.5
Terrabona;-26.5
Anuradhapura;76.1
Talata Ampano;54.6
Marudūr;82.9
Ikkādu;-88.4
Rio Rancho;33.9
Sogod;54.1
Wood-Ridge;-14.9
Monte Alegre de Sergipe;29.0
Maullín;54.9
Mineral Wells;-50.1
Valmontone;-27.9
Miguelópolis;-91.2
Pointe-Noire;-38.9
Puerto La Cruz;33.5
Alitagtag;11.8
Ciudad Guzmán;8.5
Ocna Mureş;-59.9
Gravatá;-10.1
Southend;67.6
Triggiano;33.4
Hwange;-33.4
Encrucijada;-65.0
Türkan;55.7
Mazarrón;88.6
Călăraşi;5.9
Kraulshavn;-12.6
Tirumangalam;36.1
Goianésia;-89.7
Caicó;98.8
Joinville-le-Pont;-10.8
Golbey;-70.5
Antohobe;52.7
Santiago Tianguistenco;-3.3
Sirājganj;26.6
Steinbach;-42.3
Xavantes;11.2
Tamiahua;-11.0
Lata;3.6
Norwell;-93.7
Manamodu;-56.1
Villaviciosa de Odón;-82.6
Xinhua;-19.1
Contamana;90.6
Humanes de Madrid;11.4
El Marsa;-92.6
Malvinas Argentinas;9.4
Poções;52.2
Clermont-Ferrand;-8.7
Solofra;-42.5
Jupi;80.3
Nairn;-1.1
Pirané;19.7
Homer Glen;-77.2
Capilla del Señor;52.7
Āsasa;-65.2
Dhūri;-36.2
Major Isidoro;0.1
Kharkiv;45.4
Lanark;-14.3
Santa María de Ipire;-55.9
Lochristi;-73.3
Saint-Ghislain;-8.1
Sint-Kruis;63.8
Chalfont Saint Peter;6.5
Sofia;-52.8
Tutayev;-86.0
Horten;63.8
Ar Ruseris;14.1
Saurimo;-49.6
Pallippatti;45.7
Ambatolava;31.8
Bismarck;-71.6
Ciudad Vieja;70.5
Bhairāhawā;8.1
Eisenberg;49.8
Attili;-8.3
Otradnoye;-16.3
Madhura;46.9
Kuilsrivier;-73.8
Pierrefitte-sur-Seine;-37.4
Bizen;-67.6
Matagob;-56.4
Novaya Lyalya;10.0
Tearce;-26.4
Fresnes;-99.2
Surendranagar;-91.1
Idiofa;-12.4
Amolatar;-88.1
Łódź;74.0
Bochaha;41.9
Silvania;40.8
Alarobia Bemaha;34.7
Sarzeau;-74.9
Kiso;-23.0
Rutherford;21.1
Lokwabe;-93.3
Goaso;-58.7
Trindade;4.3
Thanh Hóa;92.8
Bunbury;-87.9
Samālūţ;-81.3
Jāzān;-61.3
Curepipe;56.4
Arroio dos Ratos;-22.5
Erraguntla;72.7
Quezalguaque;88.8
Obuase;27.2
Vilavūr;91.0
Parkes;-9.0
Seneffe;27.7
Yamato;27.2
Pecos;-83.1
Maple Valley;-39.7
Sermoneta;-65.8
Sainte-Marthe-sur-le-Lac;-25.6
Tubize;90.8
Kūcheşfahān;-72.8
Ambodinonoka;3.1
Viana;-71.3
Dráma;93.5
Iriga City;20.5
Munūf;-39.1
Khotkovo;-35.1
Hathīaundha;-85.2
Minas Novas;-11.2
Fuglafjørður;-39.5
Tāluqān;47.4
Köngen;2.2
Crewe;-17.1
Cuito;31.3
Shitāb Diāra;6.4
Tlanalapa;53.0
Babhantoli;71.2
Tofol;-96.5
Angalakurichchi;-91.6
Qiryat Gat;86.5
Kungälv;-35.8
Gungu;-35.1
Golden Gate;64.3
Meaux;63.5
Apucarana;-96.8
Cookeville;21.8
Salobe;-76.2
Pecos;-83.1
Marple;70.4
Schwaikheim;-96.7
Calimaya;-94.8
L’Haÿ-les-Roses;40.8
Orăştie;55.8
Püspökladány;10.0
Padova;96.0
Sant’Elpidio a Mare;-82.3
Paoay;3.7
Varjota;-33.8
Pâ;12.5
Balmazújváros;-68.0
Cayambe;49.4
Fasano;35.0
Espera Feliz;-98.8
Athiémé;-96.4
Nāzira;-16.9
Kochugaon;98.5
Salvatierra de Miño;-15.3
Tsararafa;45.9
Bainbridge;-1.4
Dangyang;-84.0
Capilla del Monte;-18.5
Sejenane;-98.3
Hednesford;5.0
Pen;50.4
Whickham;-94.1
Sovetskiy;76.3
Novi Banovci;-71.6
Ban Nong Tong;33.9
Ilarionove;65.8
São Raimundo Nonato;-71.5
Barnāon;87.4
Kostanjevica na Krki;32.5
Ḑubā;-6.3
Thorigné-Fouillard;-68.9
Imi Mokorn;87.2
Divriği;-32.2
Nellutla;-59.3
Praskoveya;35.4
Branquinha;21.0
Weilmünster;66.2
Kailahun;70.7
Carregal do Sal;96.3
Kāmākhyānagar;23.8
Rucheng;95.7
Kemp Mill;0.5
Moorslede;-36.9
Pūmalakkundu;99.8
Yokkaichi;17.0
Moissy-Cramayel;9.3
Allouez;12.3
Novodnistrovsk;98.4
El Alto;30.9
Feliz;62.3
Phalaborwa;86.1
Dhanur Kalyānwādi;37.3
Gifu;65.7
Surazh;-22.3
Akonolinga;-70.0
Nantou;-82.3
Uvarovo;-62.1
West Park;-81.7
Wuzhou;-99.3
Kherson;18.5
Mata de São João;-64.0
Rury;-10.6
Phủ Từ Sơn;-90.4
Tomar do Geru;-83.4
Dráma;-1.7
Nabarūh;-34.6
Kota Kinabalu;87.3
Boulia;83.3
Luzilândia;35.9
Zhaoqing;0.6
Slochteren;-60.5
Āgiripalle;6.0
Sharjah;15.3
Hopkinsville;36.5
Gweru;86.0
Vevčani;-29.0
Atimonan;62.1
Pucallpa;-10.3
Adilābād;3.0
Boquira;32.8
Haiphong;-64.4
Maroua;-20.0
Sebnitz;23.8
Makhdumpur;48.9
Farmers Branch;-55.1
Tourlaville;20.7
Ankaraobato;-2.6
Qaşr-e Qand;56.6
Murphy;-5.8
Münchberg;-70.6
Middle Smithfield;-88.3
Caracal;70.8
Guttal;38.2
Barreirinhas;-10.2
Kabacan;-34.4
Marquetalia;-42.7
Al Buraymī;90.8
Wuzhou;-66.6
Chinnāmpālaiyam;-66.1
Sopetrán;84.1
Nanwucun;48.3
Bālumāth;-57.4
Primero de Enero;83.6
Jondor Shaharchasi;57.7
Temperley;61.9
Rāmpur Tilak;-95.7
Abuyog;59.8
Amolatar;77.8
Nishon Tumani;-71.7
Tapiratiba;-45.6
Srebrenik;49.6
Brejolândia;11.1
Luckau;-62.8
Dazhou;80.7
Tecax;89.5
Cajobi;52.3
South Miami;67.6
Banté;-36.8
Potunūru;-91.1
Molėtai;76.8
Yingzhong;-10.6
Targuist;81.4
Ndulo;-55.6
Cincinnati;70.0
Kocaali;76.1
Athol;20.3
Velyka Dymerka;-41.8
Ikkādu;89.4
Marneuli;20.4
Plön;-84.5
Cacém;-16.6
Sobinka;92.8
Santa María de Ipire;-55.4
Guilford;-62.3
Santoña;-88.6
Baretha;96.4
Fuente de Oro;-89.9
Elze;7.9
Salinas de Hidalgo;-20.7
Ermont;38.3
Balabanovo;35.5
Malvinas Argentinas;44.9
Massapequa Park;51.5
Dujiashigou;-56.5
Heyuan;9.5
Primero de Enero;17.5
Great Linford;57.0
San Simón;49.9
Mwenga;-34.8
Griswold;61.1
Ludwigsburg;47.5
Limerick;-0.5
Titāgarh;87.0
Mössingen;44.8
Ndulo;46.7
Arua;-25.1
Liberty;-55.4
Grevesmühlen;-30.8
Marple;11.0
Bugiri;42.0
Hickory;92.7
Lake Stickney;84.7
Möng Tun;-30.3
Tirorā;52.7
Solapuram;-99.4
Sheohar;0.6
Wang Sombun;62.0
Gajiginhālu;65.2
Shaying;-62.6
Mbanza-Ngungu;-23.8
Mopti;-38.2
Jhang City;-85.0
Abergavenny;-15.0
Várzea da Palma;90.3
Mutukūru;-29.3
Guararapes;17.1
Novaya Balakhna;76.5
Senhora da Hora;67.2
Toruń;-10.2
Yokosuka;-68.8
Mudanjiang;38.0
Muttanampālaiyam;-9.0
Tinja;26.7
Navadwīp;-7.6
El Alto;58.4
Al Khānkah;-95.0
Upper Grand Lagoon;61.3
Suesca;17.7
Aznā;74.0
Paramati;-20.7
Alto Alegre dos Parecis;4.8
Kraulshavn;-44.8
Tabant;-45.7
Brislington;51.3
Wahiawa;-20.0
Cheongju;-12.3
Mont-Saint-Hilaire;15.3
North Guwāhāti;-9.5
Babahoyo;-8.9
Batavia;10.1
Beppu;-19.7
Roseller Lim;55.4
Congonhas;-76.4
Bhongīr;65.9
Naranjito;-93.0
Middle Smithfield;-73.3
Tapolca;9.9
Sattahip;-47.5
Eugene;-3.2
Hohenmölsen;-77.8
Roncq;-2.6
Diglipur;-68.9
Marādah;-83.5
Wood-Ridge;96.3
Iguaí;92.0
Sakhnīn;-67.0
Santa María Huatulco;8.9
Pećinci;-53.5
Norco;-34.1
Betmangala;-58.2
Lonār;-1.5
Elmira;-78.5
Tizgane;52.4
Minami-Bōsō;96.2
Mapoteng;34.4
Keshod;18.9
Progress;80.4
Tuba City;-60.6
Ghatāro Chaturbhuj;-3.3
Massena;-88.2
College Park;54.2
Apac;3.5
Awara;-40.9
Cape Coast;95.8
Viera East;-45.7
Rio Negro;-94.9
Oceanside;-89.7
Samāstipur;41.0
Chinique;-0.9
Sālār;-57.2
Majibacoa;-22.8
Yepocapa;29.0
Ostermundigen;26.6
Xingtai;-57.8
Clawson;29.7
Elon;80.6
Bañolas;-87.8
Skuodas;8.5
Mehdīpur;10.7
Guédiawaye;-1.3
Numan;-86.6
Barre;4.1
Wappinger;-66.3
Bălţi;4.5
Cencheng;84.8
Wauwatosa;-66.7
Nsukka;38.8
Gislaved;76.6
Tabant;29.7
Arāmbāgh;74.8
Haka;31.7
Patāmundai;64.5
Pachchaimalaiyankottai;-91.2
Jīran;52.5
Bognor Regis;49.5
Sétif;73.1
Al Ḩamdānīyah;96.3
Ādaži;11.7
San Felice sul Panaro;50.2
Allouez;71.2
Chatrā;-21.8
Avenel;-64.6
Ben Taieb;69.0
Puerto Morazán;-33.3
Santo Domingo Petapa;-93.1
Charagua;71.3
Inami;70.9
Miguel Calmon;51.0
Eggenfelden;-36.1
Hilzingen;27.6
Ettaiyāpuram;-23.8
Sarpsborg;6.1
Savigny-le-Temple;96.7
Bandalli;-87.7
Surkhakhi;35.7
Bassum;26.3
Gummudipūndi;-63.7
Mazatán;37.2
Pottstown;-24.1
Kahrīzak;39.3
North Gates;33.8
St. Matthews;-57.7
Mbalmayo;-37.6
Vittal;-56.8
Apucarana;-46.3
Nijkerk;3.5
Palankottai;57.6
Santiago Tianguistenco;75.3
Webb City;82.4
Serrolândia;9.5
Reota;-3.1
Tatahuicapan;93.2
Palencia;48.8
Rendon;48.1
Lanciano;25.0
Itagi;90.6
Ciempozuelos;-76.8
Kallithéa;-52.2
Upper Merion;66.3
Aimorés;-89.9
Ojinaga;-69.1
Wonthaggi;-23.8
Oborniki;-74.8
Fleury-Mérogis;-26.9
Arroyito;-28.7
São Félix da Marinha;-21.8
Saugerties;66.0
Ōgawara;-71.1
Holzgerlingen;29.9
Prilly;-26.3
Wuwei;99.0
Rahta;37.9
Chornobaivka;-86.2
Tubmanburg;59.1
Cangandala;16.8
Kaizuka;4.1
Fuquay-Varina;-58.7
Andanappettai;11.0
Siena;-65.0
Bosobolo;48.4
Ibarra;-39.1
Saint-Jean-d’Illac;-87.6
New Plymouth;-63.2
Tama;-62.8
Cuihua;15.5
Eschenbach;-22.1
Ambatosoratra;-13.1
Sabae;91.2
Shaowu;-61.5
Hendījān;-9.1
Parādīp Garh;-24.5
Skowhegan;-72.1
Caerdydd;-37.1
Chungju;35.2
Yangcunzai;-36.7
Castrovillari;-9.9
Bierbeek;75.3
Blundellsands;-23.1
Pooler;46.0
Castrovillari;55.6
Guernica;8.5
Aripuanã;36.3
West Odessa;35.3
Antananarivo;-27.5
Kirkby;46.6
Suffern;-5.9
Sharg‘un;7.2
Coweta;75.9
Rostraver;19.3
Riobamba;-30.3
Săbăoani;86.3
Siracusa;56.8
Gaibandha;66.8
Bremerhaven;-97.2
Naranjito;-13.3
Federación;9.3
Quezon;-58.7
Karlıova;84.2
Ufeyn;-41.4
Nāttarampalli;-70.5
St. Matthews;-83.5
Hua Hin;25.9
Byron Bay;-74.0
Miri;-63.8
Poronaysk;-78.0
Zinacantán;-59.3
Cherepovets;-16.0
Garwolin;87.8
Bahraigh;18.5
Nedre Eiker;11.7
Shchuchyn;-55.0
Al Kūt;-95.4
Qiman al ‘Arūs;15.3
Tadmur;-3.6
Leiden;31.9
Saks;86.7
Great Linford;79.6
Toyloq Qishlog’i;15.3
Canapi;-82.1
Khanpur;40.4
Copán;-30.1
Pedavīdu;-65.1
Promissão;-51.9
Mauá;55.7
Junín de los Andes;5.2
Tamba-Sasayama;-22.0
Łęczna;-13.0
Qorao‘zak;56.4
Catemaco;-44.4
Malgobek;-60.1
Dezhou;-58.7
Vanduvāncheri;-15.1
Kantai;41.5
Sulat;-0.1
Steger;1.2
Nocera Inferiore;59.0
Monteros;4.1
Dmitrov;71.9
Dortmund;-83.5
Alcanena;29.5
Arari;93.9
Ban Bo Haeo;97.0
Chikkārampālaiyam;-86.3
Schenectady;-96.4
Arkhangelsk;-92.1
Boula’wane;3.0
Santiago Tianguistenco;-83.5
Gisenyi;41.6
Mehlville;96.6
Madison Heights;-46.1
Ratau;-17.7
Basco;24.9
West Hanover;55.9
Moyo;-13.5
Metlaoui;-77.1
Khanna;-72.2
Kelsterbach;32.1
São Jerônimo;53.9
Massapequa Park;97.1
Manaoag;-93.2
Carrollton;79.0
Duggirāla;-42.4
Buluan;-89.9
Kautālam;82.5
Almoradí;-50.1
Arafat;-31.9
Urussanga;-83.2
Valley Stream;-60.5
Barpeta;16.5
Kambar;43.0
Akat Amnuai;96.7
Claypole;28.9
Peyziwat;16.8
Palm Valley;76.6
Passy;-18.9
Eschenbach;-8.9
Salobreña;57.0
Akiruno;52.8
Imielin;60.9
Renens;20.2
Kunming;-66.0
Panruti;71.8
Veintiocho de Noviembre;68.6
Trujillo Alto;90.6
Newhaven;78.6
Gatineau;67.0
Pöytyä;-90.1
Anolaima;17.0
El Monte;69.5
Kambar;-97.4
Brumadinho;-12.4
Cuajinicuilapa;-17.8
Zhirnovsk;-25.4
Inhapi;16.7
Novoīshīmskīy;28.6
Ino;6.8
Jhanjhārpur;-23.1
Vossevangen;8.4
Circasia;21.7
Sasolburg;-33.7
Saint-Michel-sur-Orge;-74.8
Huaiyang;19.9
Lohmar;-28.7
Hathīaundha;-35.6
Ponferrada;-44.9
Jbabra;98.8
G‘azalkent;-40.5
Nettetal;93.0
Jbabra;-41.2
Cananéia;-7.5
Huitiupán;27.5
El Charco;57.8
Madeira;58.6
Ospitaletto;-6.3
Corocoro;92.0
Tete;-47.1
San Martino Buon Albergo;-20.6
Winchendon;-88.4
Mead Valley;-28.5
Villeneuve-Tolosane;-98.3
Yby Yaú;10.2
Amalner;-47.5
Zaidpur;-29.9
Minden;34.4
Caboolture;-37.6
Nedugula;52.7
Ararendá;90.5
Dunfermline;61.9
Dix Hills;83.3
Belavabary;-56.8
Palestina;-64.2
Şamaxı;-27.2
Larreynaga;74.8
Ricaurte;54.0
Warrensburg;-59.7
Vila Teixeira da Silva;81.4
Rass el Djebel;82.2
Juayúa;30.9
Iguaí;38.5
Farīdkot;56.7
Schwarzenbruck;-62.2
Malaudh;-7.0
Serra Azul;-99.5
Hadleigh;29.0
Makarov;12.8
Hajdúszoboszló;21.0
Marsa;83.1
Câmpia Turzii;-93.7
Barra de São Francisco;-72.4
Lūgovoy;-95.1
Kishanpūra Kalān;31.6
Novaya Balakhna;29.6
Saint-Augustin-de-Desmaures;-61.1
Sobinka;2.6
Oberwingert;-48.9
Nanmucun;-3.8
Andenne;31.2
Dushanovë;-33.4
Chitaldrug;35.6
Foumbot;-77.8
Santa Rita;89.7
Waihee-Waiehu;31.8
Ząbkowice Śląskie;-45.1
Sunshi;2.7
Yongzhou;13.6
Cartaxo;-38.3
Iju;11.2
Dongzhuosu;5.3
Santa Cruz de la Sierra;50.4
Bhikkiwind Uttār;-51.2
São José do Egito;-9.1
Buşrá ash Shām;51.4
Verkhivtseve;21.0
Ocna Mureş;-27.9
Sāgar;74.0
Toyohashi;84.4
Mopti;85.7
Al Aḩad al Masāriḩah;-8.6
Bryne;-16.4
Haga;-65.5
Venturosa;-85.1
Namanga;19.3
Paredes de Coura;-33.3
Şūrān;6.4
Gāndarbal;40.9
Buddayyakota;85.3
Jiayuguan;-66.6
Gernsheim;78.2
Beasain;-21.6
Ząbkowice Śląskie;48.4
Plymouth;1.9
Lakhaura;94.2
Sabanagrande;-8.0
Kumta;93.8
Kailāras;44.7
Berbérati;0.5
Sovetskoe;52.6
Lāila;97.0
Gwalior;-65.3
Tehachapi;-80.9
Rose Belle;-85.2
Tsuruta;-95.8
Flórina;-63.6
Rovigo;26.8
Ji’an Shi;-96.2
Innisfil;36.1
Reggio di Calabria;61.5
Cheriāl;65.4
Ratau;24.8
Aigali;70.1
Quinhámel;-50.3
Scott;-49.1
Tha Luang;23.3
Bjärred;-4.6
Valley Falls;49.9
Nāranattenvanpatti;-72.0
Sitalkuchi;76.8
Galion;-13.2
Tepeji del Río de Ocampo;35.9
Kosonsoy;89.3
Bad Neustadt;67.3
Braunschweig;52.2
Tunzi;-63.4
Bhadrāvati;-66.7
Studeničani;-74.4
Brønderslev;-86.1
Dhānga;-32.6
Svetlogorsk;-15.5
Kedu;13.9
Don Sak;-97.9
Cuité;69.2
Binisalem;-36.6
Oulad Hamdane;96.7
Rajni;51.3
Biritinga;48.1
Beasain;2.5
Bandar-e Māhshahr;-32.4
Dacun;-12.0
Chikuzen;36.7
Ottweiler;41.8
Itauçu;-72.0
Oyo;-15.2
Mankāchar;-48.4
Leonding;-50.8
Santa Teresinha (2);47.9
Järvenpää;21.2
Regenstauf;-98.1
Nueva Guinea;-89.9
Loves Park;-66.6
Nanwucun;18.4
Neu Isenburg;57.8
Lewisburg;-60.6
Keelung;24.6
Arezzo;90.5
Ağcabədi;-94.9
La Escala;-43.4
Maracanã;-47.4
Champlain;4.7
Toffo;20.3
Tākestān;-70.3
Tigbao;-81.8
Douala;22.3
Krupanj;35.6
Palaiseau;46.5
São Joaquim da Barra;-97.5
Kuje;-14.7
Macclesfield;-9.7
Bled;-52.2
Cape Coast;52.1
Duggirāla;93.0
Pakokku;14.3
Artur Nogueira;-99.0
Plainview;39.9
Ostrhauderfehn;-25.6
Meaux;-16.8
Burutu;69.6
Bajo Boquete;66.5
Huanghuajie;-19.7
Pietrasanta;-4.3
Nedugula;-79.3
Berriozar;-0.3
Bofete;14.3
Acapetahua;39.0
Rotterdam;-13.3
Érd;10.5
Karpi;98.5
Natshal;36.2
Bedworth;87.6
San Angelo;30.9
Ambodinonoka;22.4
Meleuz;30.1
Trebišov;-30.3
Yehud;-94.2
Whitley Bay;-61.1
Kostomuksha;20.7
Pennsville;-74.3
La Chapelle d’Armentières;51.2
Chak Husaini;-25.0
Pavlodar;18.3
Murrells Inlet;-27.3
Tuam;-89.1
Ibipeba;-70.0
Deurne;66.8
Denzlingen;-54.2
Michalovce;-0.5
Belgrave;0.0
Gangaikondān;-44.4
Kartārpur;-63.6
Selb;25.0
São Gabriel da Cachoeira;-20.7
Uvira;-72.0
Binningen;-55.2
Blackpool;80.2
Mirabel;-99.4
Daxincun;-73.3
Agudos;-60.5
Tuodian;41.9
Magalhães de Almeida;-58.6
Brand-Erbisdorf;-45.7
Rongwo;2.6
Neibu;18.1
Bogdanci;87.8
Jefferson Valley-Yorktown;-92.4
Chinnachauku;-44.6
Ban Tat;-19.4
Paracuaro;-36.2
Chedaopo;71.4
Gunzenhausen;84.7
Malakoff;-51.1
Zittau;54.0
Chegūr;11.4
Zgornje Gorje;82.1
League City;-98.6
Damascus;-98.8
Center Line;-88.3
Qincun;33.0
Basāpatna;8.3
Tezze sul Brenta;75.4
Mēla Gūdalūr;-74.1
Monteros;-6.9
Alcochete;73.1
Bermo;-51.2
Matinhos;-2.5
Piranguinho;72.3
Asmara;-37.7
Siliancun;3.9
Nampicuan;-76.4
Ternate;67.4
Brejetuba;37.1
Subic;-77.2
Garges-lès-Gonesse;12.6
Matheu;-1.7
Ban Ko;75.4
Corrientes;75.2
Porto Empedocle;-41.3
Lidköping;-33.5
Futog;-67.3
Iskourane;44.0
Palikir;20.9
Pottanūr;62.2
Longyearbyen;-97.0
Ortenberg;22.6
Yamba;78.5
Bayanaūyl;-15.9
Akita;-0.6
Federal Way;68.0
Ibicuitinga;1.8
Cariamanga;45.6
Daheba;-76.3
Cawnpore;-87.4
Muñiz;-17.3
Yurihonjō;55.4
Rumphi;18.2
Az Zuwaytīnah;-72.5
Qarazhal;-37.9
Chinnāmpālaiyam;15.9
Dumraon;54.2
Fallston;13.9
Cherkasy;-82.0
Goito;18.4
Kandori;24.8
Caicó;83.9
Diamond Bar;-0.1
Bardejov;-20.1
Sheldon;41.1
Fåberg;5.2
Luancheng;-19.6
Quinta de Tilcoco;-74.7
Hachīrūd;73.9
Brook Park;5.1
Pasewalk;-3.4
Goldbach;-64.8
Nettetal;-1.7
Ranomena;-51.0
Valkurti;-27.1
Lapeer;14.2
Angeles City;-62.4
Spresiano;-2.4
Pomichna;62.0
Tai’an;-14.3
Somasamudram;59.3
St. Augustine Shores;1.6
Mopipi;20.2
Begoro;44.0
Itogon;81.6
Pestovo;38.3
Mandello del Lario;87.8
Foligno;-38.9
Mīt Namā;-34.1
Moyuta;53.2
Tindouf;-53.4
Larkspur;69.7
Big Rapids;11.4
Balş;-22.1
Paramoti;60.9
Havelock;89.5
Barroso;62.5
Daulatpur;67.4
Miami Beach;-29.6
Baryshivka;12.4
Bedidy;-81.9
Vanderbijlpark;92.0
Toyota;-86.7
Towson;88.6
Chinde;-42.5
Santa Fe Springs;33.9
Balş;53.9
Brikama;40.4
Nāmakkal;96.9
Sodankylä;-21.1
Sebba;-29.7
Barnāon;78.6
Santa Úrsula;-41.0
Peñalolén;50.3
Sopetrán;-7.6
Aibonito;62.0
Martín Coronado;-0.4
Pooler;-78.8
Clarksburg;-95.7
Pieksämäki;-53.8
Mankāchar;-90.6
Ciudad Apodaca;-96.9
Artur Nogueira;-36.6
Elvas;50.7
Caister-on-Sea;-20.9
Janów Lubelski;-77.4
Bom Lugar;-63.3
Piriyāpatna;88.6
Mallampalli;-5.8
Naujan;-83.5
Caravelas;-22.9
Marituba;9.8
Moḩammad Shahr;3.4
Daulatnagar;-46.1
Rwamagana;-15.3
Yovon;-4.2
Mirabel;7.1
Göynücek;75.9
Guérou;40.4
Dschang;59.4
Pol-e Sefīd;67.4
Kanyākulam;7.4
Harborcreek;44.3
Kärdla;-80.4
